atc,atc_name,rxnorm_concept_id,rxnorm_concept name,atc_concept_id,rxnorm_code
C09DA03,VALSARTAN AND DIURETICS,1308842,valsartan,21601836,69749
C09DA04,IRBESARTAN AND DIURETICS,974166,Hydrochlorothiazide,21601837,5487
C09DA04,IRBESARTAN AND DIURETICS,1347384,irbesartan,21601837,83818
C09DA06,CANDESARTAN AND DIURETICS,974166,Hydrochlorothiazide,21601838,5487
C09DA06,CANDESARTAN AND DIURETICS,1351557,candesartan,21601838,214354
C09DA07,TELMISARTAN AND DIURETICS,974166,Hydrochlorothiazide,21601839,5487
C09DA07,TELMISARTAN AND DIURETICS,1317640,telmisartan,21601839,73494
C09DA08,OLMESARTAN MEDOXOMIL AND DIURETICS,974166,Hydrochlorothiazide,21601840,5487
C09DA08,OLMESARTAN MEDOXOMIL AND DIURETICS,1312742,Olmesartan medoxomil,21601840,118463
C09DB01,VALSARTAN AND AMLODIPINE,1308842,valsartan,21601842,69749
C09DB01,VALSARTAN AND AMLODIPINE,1332418,Amlodipine,21601842,17767
C09DB02,OLMESARTAN MEDOXOMIL AND AMLODIPINE,1312742,Olmesartan medoxomil,21601843,118463
C09DB02,OLMESARTAN MEDOXOMIL AND AMLODIPINE,1332418,Amlodipine,21601843,17767
C09DX01,"VALSARTAN, AMLODIPINE AND HYDROCHLOROTHIAZIDE",974166,Hydrochlorothiazide,21601846,5487
C09DX01,"VALSARTAN, AMLODIPINE AND HYDROCHLOROTHIAZIDE",1308842,valsartan,21601846,69749
C09DX01,"VALSARTAN, AMLODIPINE AND HYDROCHLOROTHIAZIDE",1332418,Amlodipine,21601846,17767
C09XA02,ALISKIREN,1317967,aliskiren,21601851,325646
C09XA52,ALISKIREN AND HYDROCHLOROTHIAZIDE,974166,Hydrochlorothiazide,21601852,5487
C09XA52,ALISKIREN AND HYDROCHLOROTHIAZIDE,1317967,aliskiren,21601852,325646
C10AA01,SIMVASTATIN,1539403,Simvastatin,21601856,36567
C10AA02,LOVASTATIN,1592085,Lovastatin,21601857,6472
C10AA03,PRAVASTATIN,1112807,Aspirin,21601858,1191
C10AA03,PRAVASTATIN,1551860,Pravastatin,21601858,42463
C10AA04,FLUVASTATIN,1549686,fluvastatin,21601859,41127
C10AA05,ATROVASTATIN,1545958,atorvastatin,21601860,83367
C10AA06,CERIVASTATIN,1586226,Cerivastatin sodium,21601861,221072
C10AA07,ROSUVASTATIN,1510813,rosuvastatin,21601862,301542
C10AB,FIBRATES,1551803,Fenofibrate,21601864,8703
C10AB01,CLOFIBRATE,1598658,Clofibrate,21601865,2594
C10AB04,GEMFIBROZIL,1558242,Gemfibrozil,21601868,4719
C10AB05,FENOFIBRATE,1551803,Fenofibrate,21601869,8703
C10AC01,COLESTYRAMINE,19095309,Cholestyramine,21601876,2447
C10AC02,COLESTIPOL,1501617,Colestipol,21601877,2685
C10AC04,COLESEVELAM,1518148,colesevelam,21601879,141626
C10AD02,NICOTINIC ACID,1379525,Inositol,21601882,5833
C10AD02,NICOTINIC ACID,1517824,Niacin,21601882,7393
C10AX,OTHER LIPID MODIFYING AGENTS,1195334,Choline,21601888,2449
C10AX,OTHER LIPID MODIFYING AGENTS,1379525,Inositol,21601888,5833
C10AX,OTHER LIPID MODIFYING AGENTS,1398573,plant stanol ester,21601888,259320
C10AX,OTHER LIPID MODIFYING AGENTS,1401437,Garlic preparation,21601888,265647
C10AX,OTHER LIPID MODIFYING AGENTS,1508241,policosanol,21601888,69440
C10AX,OTHER LIPID MODIFYING AGENTS,19019877,eicosapentanoic acid,21601888,144449
C10AX,OTHER LIPID MODIFYING AGENTS,19042345,Lecithin,21601888,8214
C10AX01,DEXTROTHYROXINE,19022003,Dextrothyroxine,21601889,3292
C10AX02,PROBUCOL,19051463,Probucol,21601890,8699
C10AX06,OMEGA-3-TRIGLYCERIDES INCL. OTHER ESTERS AND ACIDS,1315342,Flaxseed extract,21601893,318224
C10AX06,OMEGA-3-TRIGLYCERIDES INCL. OTHER ESTERS AND ACIDS,1560305,Omega-3 Acid Ethyl Esters (USP),21601893,484348
C10AX06,OMEGA-3-TRIGLYCERIDES INCL. OTHER ESTERS AND ACIDS,19009540,Vitamin E,21601893,11256
C10AX06,OMEGA-3-TRIGLYCERIDES INCL. OTHER ESTERS AND ACIDS,19016670,Docosahexaenoate,21601893,73
C10AX06,OMEGA-3-TRIGLYCERIDES INCL. OTHER ESTERS AND ACIDS,19087063,Eicosapentaenoate,21601893,618597
C10AX08,POLICOSANOL,1508241,policosanol,21601895,69440
C10AX09,EZETIMIBE,1526475,ezetimibe,21601896,341248
C10BA,HMG COA REDUCTASE INHIB COMB W/OTHER LIPID MOD AGT,1517824,Niacin,21601899,7393
C10BA,HMG COA REDUCTASE INHIB COMB W/OTHER LIPID MOD AGT,1539403,Simvastatin,21601899,36567
C10BA01,LOVASTATIN AND NICOTINIC ACID,1517824,Niacin,21601900,7393
C10BA01,LOVASTATIN AND NICOTINIC ACID,1592085,Lovastatin,21601900,6472
C10BA02,SIMVASTATIN AND EZEMTIMIBE,1526475,ezetimibe,21601901,341248
C10BA02,SIMVASTATIN AND EZEMTIMIBE,1539403,Simvastatin,21601901,36567
C10BX03,ATORVASTATIN AND AMLOPIDINE,1332418,Amlodipine,21601906,17767
C10BX03,ATORVASTATIN AND AMLOPIDINE,1545958,atorvastatin,21601906,83367
D01AA01,NYSTATIN,922570,Nystatin,21601911,7597
D01AC,IMIDAZOLE AND TRIAZOLE DERIVATIVES,975125,Hydrocortisone,21601919,5492
D01AC,IMIDAZOLE AND TRIAZOLE DERIVATIVES,985708,Ketoconazole,21601919,6135
D01AC01,CLOTRIMAZOLE,1000632,Clotrimazole,21601920,2623
D01AC02,MICONAZOLE,907879,Miconazole,21601921,6932
D01AC08,KETOCONAZOLE,931035,pyrithione,21601927,35100
D01AC08,KETOCONAZOLE,944360,zinc pyrithione,21601927,39952
D01AC08,KETOCONAZOLE,975125,Hydrocortisone,21601927,5492
D01AC08,KETOCONAZOLE,985708,Ketoconazole,21601927,6135
D01AC09,SULCONAZOLE,940535,sulconazole,21601928,37319
D01AC11,OXICONAZOLE,918222,oxiconazole,21601930,32638
D01AC14,SERTACONAZOLE,939134,sertaconazole,21601933,36435
D01AC52,"MICONAZOLE, COMBINATIONS",907879,Miconazole,21601937,6932
D01AC52,"MICONAZOLE, COMBINATIONS",911064,Zinc Oxide,21601937,11423
D01AE,OTHER ANTIFUNGALS FOR TOPICAL USE,19003914,Triacetin,21601939,10756
D01AE02,METHYLROSANILINE,959362,Gentian Violet,21601941,4778
D01AE04,UNDECYLENIC ACID,914244,Undecylenate,21601943,314881
D01AE11,HALOPROGIN,19101422,haloprogin,21601950,26422
D01AE13,SELENIUM SULFIDE,938061,selenium disulfide,21601952,36345
D01AE14,CICLOPIROX,950098,ciclopirox,21601953,21090
D01AE15,TERBINAFINE,1741309,terbinafine,21601954,37801
D01AE18,TOLNAFTATE,902950,Tolnaftate,21601957,10637
D01AE20,COMBINATIONS,936519,Benzoic Acid,21601959,18989
D01AE20,COMBINATIONS,940004,sodium thiosulfate,21601959,36726
D01AE20,COMBINATIONS,964407,Salicylic Acid,21601959,9525
D01AE22,NAFTIFINE,914053,naftifine,21601961,31476
D01AE23,BUTENAFINE,958396,butenafine,21601962,47461
D01AE54,"UNDECYLENIC ACID, COMBINATIONS",914244,Undecylenate,21601963,314881
D01AE54,"UNDECYLENIC ACID, COMBINATIONS",949459,chloroxylenol,21601963,20877
D01BA01,GRISEOFULVIN,1763779,Griseofulvin,21601966,5021
D01BA02,TERBINAFINE,1741309,terbinafine,21601967,37801
D02AA,SILICONE PRODUCTS,916662,dimethicone,21601970,324072
D02AA,SILICONE PRODUCTS,966376,Allantoin,21601970,508
D02AA,SILICONE PRODUCTS,986261,Colloidal oatmeal,21601970,221082
D02AA,SILICONE PRODUCTS,19066894,Silicones,21601970,9778
D02AB,ZINC PRODUCTS,901656,Menthol,21601971,6750
D02AB,ZINC PRODUCTS,911064,Zinc Oxide,21601971,11423
D02AB,ZINC PRODUCTS,916662,dimethicone,21601971,324072
D02AB,ZINC PRODUCTS,923540,phenol,21601971,33290
D02AB,ZINC PRODUCTS,942172,"Petrolatum, White",21601971,82074
D02AB,ZINC PRODUCTS,979096,Zinc Acetate,21601971,58295
D02AB,ZINC PRODUCTS,984801,Kaolin,21601971,6102
D02AB,ZINC PRODUCTS,1036667,Talc,21601971,10323
D02AB,ZINC PRODUCTS,19007539,Corn starch preparation,21601971,2858
D02AB,ZINC PRODUCTS,19033354,Petrolatum,21601971,8091
D02AC,SOFT PARAFFIN AND FAT PRODUCTS,908523,Mineral Oil,21601972,6972
D02AC,SOFT PARAFFIN AND FAT PRODUCTS,911064,Zinc Oxide,21601972,11423
D02AC,SOFT PARAFFIN AND FAT PRODUCTS,929128,Propylene glycol,21601972,34693
D02AC,SOFT PARAFFIN AND FAT PRODUCTS,942172,"Petrolatum, White",21601972,82074
D02AC,SOFT PARAFFIN AND FAT PRODUCTS,942691,triethanolamine,21601972,38623
D02AC,SOFT PARAFFIN AND FAT PRODUCTS,19033354,Petrolatum,21601972,8091
D02AC,SOFT PARAFFIN AND FAT PRODUCTS,19087317,Lanolin,21601972,6227
D02AE01,CARBAMIDE,906914,Urea,21601975,11002
D02AE01,CARBAMIDE,1036252,Sulfacetamide,21601975,10169
D02AE51,"CARBAMIDE, COMBINATIONS",904826,Lactic acid,21601976,28393
D02AE51,"CARBAMIDE, COMBINATIONS",906914,Urea,21601976,11002
D02AE51,"CARBAMIDE, COMBINATIONS",926770,Papain,21601976,7892
D02AE51,"CARBAMIDE, COMBINATIONS",942494,chlorophyllin copper complex,21601976,82242
D02AE51,"CARBAMIDE, COMBINATIONS",1036252,Sulfacetamide,21601976,10169
D02AF,SALICYLIC ACID PREPARATIONS,901656,Menthol,21601977,6750
D02AF,SALICYLIC ACID PREPARATIONS,923540,phenol,21601977,33290
D02AF,SALICYLIC ACID PREPARATIONS,938205,Camphor,21601977,1952
D02AF,SALICYLIC ACID PREPARATIONS,964407,Salicylic Acid,21601977,9525
D02AF,SALICYLIC ACID PREPARATIONS,1738521,Doxycycline,21601977,3640
D02AX,OTHER EMOLLIENTS AND PROTECTIVES,904826,Lactic acid,21601978,28393
D02AX,OTHER EMOLLIENTS AND PROTECTIVES,916802,Benzethonium,21601978,1390
D02AX,OTHER EMOLLIENTS AND PROTECTIVES,961145,Glycerin,21601978,4910
D02AX,OTHER EMOLLIENTS AND PROTECTIVES,966376,Allantoin,21601978,508
D02AX,OTHER EMOLLIENTS AND PROTECTIVES,977949,ichthammol,21601978,5645
D02AX,OTHER EMOLLIENTS AND PROTECTIVES,986261,Colloidal oatmeal,21601978,221082
D02AX,OTHER EMOLLIENTS AND PROTECTIVES,992308,dyclonine,21601978,23744
D02AX,OTHER EMOLLIENTS AND PROTECTIVES,19008339,Vitamin A,21601978,11246
D02AX,OTHER EMOLLIENTS AND PROTECTIVES,19009540,Vitamin E,21601978,11256
D02BA,PROTECTIVES AGAINST UV-RADIATION FOR TOPICAL USE,19071908,cinoxate,21601980,288262
D02BA01,AMINOBENZOIC ACID,19018384,4-Aminobenzoic Acid,21601981,74
D03AX01,CADEXOMER IODINE,1740226,cadexomer iodine,21601989,20012
D03AX03,DEXPANTHENOL,988294,dexpanthenol,21601991,22701
D03AX05,HYALURONIC ACID,787787,hyaluronate,21601993,62372
D03AX05,HYALURONIC ACID,918172,Benzoyl Peroxide,21601993,1418
D03AX06,BECAPLERMIN,912476,Becaplermin,21601994,115238
D03BA01,TRYPSIN,906149,TRYPSIN,21601999,10890
D03BA01,TRYPSIN,922976,Peruvian balsam,21601999,33219
D03BA01,TRYPSIN,950933,Castor Oil,21601999,2129
D03BA02,COLLAGENASE,980311,COLLAGENASE,21602000,58939
D04AA02,MEPYRAMINE,917006,Benzocaine,21602006,1399
D04AA02,MEPYRAMINE,1159811,Pyrilamine,21602006,9009
D04AA02,MEPYRAMINE,19010696,Zinc,21602006,11416
D04AA04,TRIPELENNAMINE,1105853,Tripelennamine,21602008,10847
D04AA32,DIPHENHYDRAMINE,902616,Calamine,21602016,106212
D04AA32,DIPHENHYDRAMINE,911064,Zinc Oxide,21602016,11423
D04AA32,DIPHENHYDRAMINE,938205,Camphor,21602016,1952
D04AA32,DIPHENHYDRAMINE,979096,Zinc Acetate,21602016,58295
D04AA32,DIPHENHYDRAMINE,1129625,Diphenhydramine,21602016,3498
D04AB,ANESTHETICS FOR TOPICAL USE,914840,Dichlorotetrafluoroethane,21602019,124848
D04AB,ANESTHETICS FOR TOPICAL USE,917006,Benzocaine,21602019,1399
D04AB,ANESTHETICS FOR TOPICAL USE,939726,butamben,21602019,19861
D04AB,ANESTHETICS FOR TOPICAL USE,950316,Ethyl Chloride,21602019,4141
D04AB,ANESTHETICS FOR TOPICAL USE,1036884,Tetracaine,21602019,10391
D04AB01,LIDOCAINE,901656,Menthol,21602020,6750
D04AB01,LIDOCAINE,916460,Benzalkonium,21602020,1378
D04AB01,LIDOCAINE,916802,Benzethonium,21602020,1390
D04AB01,LIDOCAINE,989878,Lidocaine,21602020,6387
D04AB02,CINCHOCAINE,923840,Dibucaine,21602021,3339
D04AB04,BENZOCAINE,901656,Menthol,21602023,6750
D04AB04,BENZOCAINE,916802,Benzethonium,21602023,1390
D04AB04,BENZOCAINE,917006,Benzocaine,21602023,1399
D04AB04,BENZOCAINE,923540,phenol,21602023,33290
D04AB04,BENZOCAINE,935390,resorcinol,21602023,35382
D04AB04,BENZOCAINE,961145,Glycerin,21602023,4910
D04AB04,BENZOCAINE,1704758,Triclosan,21602023,10795
D04AB06,TETRACAINE,1036884,Tetracaine,21602025,10391
D04AB07,PRAMOCAINE,901656,Menthol,21602026,6750
D04AB07,PRAMOCAINE,902616,Calamine,21602026,106212
D04AB07,PRAMOCAINE,904826,Lactic acid,21602026,28393
D04AB07,PRAMOCAINE,916662,dimethicone,21602026,324072
D04AB07,PRAMOCAINE,919681,Benzyl Alcohol,21602026,1426
D04AB07,PRAMOCAINE,927478,pramoxine,21602026,34347
D04AB07,PRAMOCAINE,966376,Allantoin,21602026,508
D04AB07,PRAMOCAINE,979096,Zinc Acetate,21602026,58295
D04AB07,PRAMOCAINE,19033354,Petrolatum,21602026,8091
D04AX,OTHER ANTIPRURITICS,738156,Doxepin,21602027,3638
D04AX,OTHER ANTIPRURITICS,901656,Menthol,21602027,6750
D04AX,OTHER ANTIPRURITICS,902616,Calamine,21602027,106212
D04AX,OTHER ANTIPRURITICS,911064,Zinc Oxide,21602027,11423
D04AX,OTHER ANTIPRURITICS,923540,phenol,21602027,33290
D04AX,OTHER ANTIPRURITICS,938205,Camphor,21602027,1952
D04AX,OTHER ANTIPRURITICS,1036690,Tannic Acid,21602027,10328
D04AX,OTHER ANTIPRURITICS,19092412,Chlorobutanol,21602027,2378
D05AA,TARS,901656,Menthol,21602030,6750
D05AA,TARS,935390,resorcinol,21602030,35382
D05AA,TARS,964407,Salicylic Acid,21602030,9525
D05AA,TARS,966376,Allantoin,21602030,508
D05AA,TARS,1000995,Coal Tar,21602030,2635
D05AC01,DITHRANOL,952538,Anthralin,21602032,873
D05AD02,METHOXSALEN,905223,Methoxsalen,21602036,6854
D05AX,OTHER ANTIPSORIATICS FOR TOPICAL USE,964407,Salicylic Acid,21602037,9525
D05AX,OTHER ANTIPSORIATICS FOR TOPICAL USE,19009148,"Mercury, Ammoniated",21602037,29542
D05AX02,CALCIPOTRIOL,908921,calcipotriene,21602039,29365
D05AX05,TAZAROTENE,947416,tazarotene,21602042,83947
D05BA01,TRIOXYSALEN,905829,Trioxsalen,21602046,10844
D05BA02,METHOXSALEN,905223,Methoxsalen,21602047,6854
D05BB01,ETRETINATE,19050554,Etretinate,21602050,4182
D05BB02,ACITRETIN,929638,Acitretin,21602051,16818
D05BX,OTHER ANTIPSORIATICS FOR SYSTEMIC USE,1036525,Sulfur,21602052,10223
D05BX,OTHER ANTIPSORIATICS FOR SYSTEMIC USE,19082458,nickel sulfate,21602052,31738
D05BX,OTHER ANTIPSORIATICS FOR SYSTEMIC USE,19095079,potassium bromide,21602052,34299
D05BX51,"FUMARIC ACID DERIVATIVES, COMBINATIONS",19082458,nickel sulfate,21602053,31738
D05BX51,"FUMARIC ACID DERIVATIVES, COMBINATIONS",19095079,potassium bromide,21602053,34299
D05BX51,"FUMARIC ACID DERIVATIVES, COMBINATIONS",19126510,fumarate,21602053,70598
D06AA02,CHLORTETRACYCLINE,19095043,Chlortetracycline,21602058,2408
D06AA04,TETRACYCLINE,1836948,Tetracycline,21602060,10395
D06AX02,CHLORAMPHENICOL,990069,Chloramphenicol,21602063,2348
D06AX04,NEOMYCIN,915175,Bacitracin,21602064,1291
D06AX04,NEOMYCIN,915981,Neomycin,21602064,7299
D06AX04,NEOMYCIN,927478,pramoxine,21602064,34347
D06AX04,NEOMYCIN,948582,Polymyxin B,21602064,8536
D06AX04,NEOMYCIN,963742,Gramicidin,21602064,5011
D06AX05,BACITRACIN,915175,Bacitracin,21602065,1291
D06AX05,BACITRACIN,948582,Polymyxin B,21602065,8536
D06AX07,GENTAMICIN,919345,Gentamicin Sulfate (USP),21602066,142438
D06AX09,MUPIROCIN,951511,Mupirocin,21602068,42372
D06AX13,RETAPAMULIN,991003,retapamulin,21602072,642274
D06BA,SULFONAMIDES,906914,Urea,21602074,11002
D06BA,SULFONAMIDES,1036252,Sulfacetamide,21602074,10169
D06BA01,SILVER SULFADIAZINE,966956,Silver Sulfadiazine,21602075,9793
D06BA02,SULFATHIAZOLE,1036487,sulfathiazole,21602076,10193
D06BA03,MAFENIDE,992716,Mafenide,21602077,6572
D06BB,ANTIVIRALS,921956,Sinecatechins,21602082,753346
D06BB03,ACICLOVIR,1703687,Acyclovir,21602085,281
D06BB04,PODOPHYLLOTOXIN,947651,podophyllin,21602086,8462
D06BB04,PODOPHYLLOTOXIN,947705,podophyllotoxin,21602086,8463
D06BB06,PENCICLOVIR,981654,penciclovir,21602088,59839
D06BB10,IMIQUIMOD,981691,imiquimod,21602092,59943
D06BB11,DOCOSANOL,980955,docosanol,21602093,594680
D06BX01,METRONIDAZOLE,1707164,Metronidazole,21602096,6922
D07AA01,METHYLPREDNISOLONE,1506270,Methylprednisolone,21602101,6902
D07AA02,HYDROCORTISONE,964407,Salicylic Acid,21602102,9525
D07AA02,HYDROCORTISONE,975125,Hydrocortisone,21602102,5492
D07AA02,HYDROCORTISONE,985708,Ketoconazole,21602102,6135
D07AA02,HYDROCORTISONE,1036525,Sulfur,21602102,10223
D07AB02,HYDROCORTISONE BUTYRATE,975125,Hydrocortisone,21602106,5492
D07AB03,FLUMETASONE,19055156,Flumethasone,21602107,4458
D07AB08,DESONIDE,917205,Desonide,21602112,3254
D07AB09,TRIAMCINOLONE,903963,Triamcinolone,21602113,10759
D07AB11,HYDROCORTISONE BUTEPRATE,975125,Hydrocortisone,21602115,5492
D07AB19,DEXAMETHASONE,1518254,Dexamethasone,21602116,3264
D07AB21,CLOCORTOLONE,950882,clocortolone,21602117,21249
D07AC01,BETAMETHASONE,920458,Betamethasone,21602120,1514
D07AC03,DESOXIMETASONE,917336,Desoximetasone,21602122,3255
D07AC04,FLUOCINOLONE ACETONIDE,996541,fluocinolone,21602123,25126
D07AC07,FLUDROXYCORTIDE,956266,Flurandrenolide,21602126,4500
D07AC08,FLUOCINONIDE,955252,Fluocinonide,21602127,4462
D07AC10,DIFLORASONE,960988,Diflorasone,21602129,91311
D07AC11,AMCINONIDE,930747,amcinonide,21602130,17652
D07AC13,MOMETASONE,905233,Mometasone,21602132,108118
D07AC17,FLUTICASONE,1149380,fluticasone,21602136,41126
D07AC18,PREDNICARBATE,928110,prednicarbate,21602137,34369
D07AC21,ULOBETASOL,949759,halobetasol,21602139,41208
D07AD01,CLOBETASOL,998415,Clobetasol,21602141,2590
D07AD02,HALCINONIDE,966468,Halcinonide,21602142,5084
D07BA04,HYDROCORTISONE AND ANTISEPTICS,918172,Benzoyl Peroxide,21602146,1418
D07BA04,HYDROCORTISONE AND ANTISEPTICS,928006,Iodoquinol,21602146,3435
D07BA04,HYDROCORTISONE AND ANTISEPTICS,958994,Aloe Polysaccharide,21602146,476786
D07BA04,HYDROCORTISONE AND ANTISEPTICS,975125,Hydrocortisone,21602146,5492
D07BA04,HYDROCORTISONE AND ANTISEPTICS,980867,Clioquinol,21602146,5942
D07CA01,HYDROCORTISONE AND ANTIBIOTICS,915175,Bacitracin,21602160,1291
D07CA01,HYDROCORTISONE AND ANTIBIOTICS,915981,Neomycin,21602160,7299
D07CA01,HYDROCORTISONE AND ANTIBIOTICS,928006,Iodoquinol,21602160,3435
D07CA01,HYDROCORTISONE AND ANTIBIOTICS,948582,Polymyxin B,21602160,8536
D07CA01,HYDROCORTISONE AND ANTIBIOTICS,975125,Hydrocortisone,21602160,5492
D07CB01,TRIAMCINOLONE AND ANTIBIOTICS,903963,Triamcinolone,21602164,10759
D07CB01,TRIAMCINOLONE AND ANTIBIOTICS,922570,Nystatin,21602164,7597
D07CC01,BETAMETHASONE AND ANTIBIOTICS,920458,Betamethasone,21602170,1514
D07CC01,BETAMETHASONE AND ANTIBIOTICS,1000632,Clotrimazole,21602170,2623
D07XA,"CORTICOSTEROIDS, WEAK, OTHER COMBINATIONS",927478,pramoxine,21602179,34347
D07XA,"CORTICOSTEROIDS, WEAK, OTHER COMBINATIONS",975125,Hydrocortisone,21602179,5492
D07XA,"CORTICOSTEROIDS, WEAK, OTHER COMBINATIONS",980867,Clioquinol,21602179,5942
D07XA01,HYDROCORTISONE,906914,Urea,21602180,11002
D07XA01,HYDROCORTISONE,916802,Benzethonium,21602180,1390
D07XA01,HYDROCORTISONE,927478,pramoxine,21602180,34347
D07XA01,HYDROCORTISONE,958994,Aloe Polysaccharide,21602180,476786
D07XA01,HYDROCORTISONE,975125,Hydrocortisone,21602180,5492
D07XA01,HYDROCORTISONE,979096,Zinc Acetate,21602180,58295
D07XA01,HYDROCORTISONE,990413,chlorcyclizine,21602180,2354
D07XA01,HYDROCORTISONE,1129625,Diphenhydramine,21602180,3498
D07XB02,TRIAMCINOLONE,903963,Triamcinolone,21602184,10759
D07XB02,TRIAMCINOLONE,906914,Urea,21602184,11002
D07XC01,BETAMETHASONE,908921,calcipotriene,21602190,29365
D07XC01,BETAMETHASONE,920458,Betamethasone,21602190,1514
D08AC02,CHLORHEXIDINE,1790812,Chlorhexidine,21602204,2358
D08AC52,"CHLORHEXIDINE,COMBINATIONS",1790812,Chlorhexidine,21602208,2358
D08AD,BORIC ACID PRODUCTS,929698,boric acid,21602209,1700
D08AE01,HEXACHLOROPHENE,1768734,Hexachlorophene,21602211,5293
D08AE03,PHENOL,923540,phenol,21602213,33290
D08AE03,PHENOL,938205,Camphor,21602213,1952
D08AE04,TRICLOSAN,1704758,Triclosan,21602214,10795
D08AE05,CHLOROXYLENOL,949459,chloroxylenol,21602215,20877
D08AF,NITROFURAN DERIVATIVES,920378,Nitrofurazone,21602217,7455
D08AG02,POVIDONE-IODINE,1750087,Povidone-Iodine,21602221,8611
D08AG02,POVIDONE-IODINE,19028106,Isopropyl Alcohol,21602221,797541
D08AH30,CLIOQUINOL,980867,Clioquinol,21602228,5942
D08AJ01,BENZALKONIUM,916460,Benzalkonium,21602230,1378
D08AJ01,BENZALKONIUM,946340,Piperonyl Butoxide,21602230,8345
D08AJ01,BENZALKONIUM,959665,Pyrethrins,21602230,8991
D08AJ08,BENZETHONIUM CHLORIDE,916802,Benzethonium,21602236,1390
D08AK04,MERCUROCHROME,1703026,Merbromin,21602244,6762
D08AK06,THIOMERSAL,19137377,Thimerosal,21602246,10472
D08AL01,SILVER NITRATE,966913,Silver Nitrate,21602249,9789
D08AX,OTHER ANTISEPTICS AND DISINFECTANTS,949459,chloroxylenol,21602251,20877
D08AX,OTHER ANTISEPTICS AND DISINFECTANTS,1761033,Glutaral,21602251,4888
D08AX,OTHER ANTISEPTICS AND DISINFECTANTS,19060367,Pyrogallol,21602251,9022
D08AX01,HYDROGEN PEROXIDE,1776430,Hydrogen Peroxide,21602252,5499
D08AX05,ISOPROPANOL,19028106,Isopropyl Alcohol,21602256,797541
D08AX06,POTASSIUM PERMANGANATE,19135788,Potassium Permanganate,21602257,8604
D08AX07,SODIUM HYPOCHLORITE,1769774,Sodium Hypochlorite,21602258,9881
D08AX08,ETHANOL,955372,Ethanol,21602259,448
D10AB02,SULFUR,906914,Urea,21602289,11002
D10AB02,SULFUR,918172,Benzoyl Peroxide,21602289,1418
D10AB02,SULFUR,935390,resorcinol,21602289,35382
D10AB02,SULFUR,964407,Salicylic Acid,21602289,9525
D10AB02,SULFUR,975125,Hydrocortisone,21602289,5492
D10AB02,SULFUR,1036252,Sulfacetamide,21602289,10169
D10AB02,SULFUR,1036525,Sulfur,21602289,10223
D10AD01,TRETINOIN,903643,Tretinoin,21602293,10753
D10AD03,ADAPALENE,981774,adapalene,21602295,60223
D10AD51,"TRETINOIN, COMBINATIONS",903643,Tretinoin,21602298,10753
D10AD51,"TRETINOIN, COMBINATIONS",997881,Clindamycin,21602298,2582
D10AD53,"ADAPALENE, COMBINATIONS",918172,Benzoyl Peroxide,21602299,1418
D10AD53,"ADAPALENE, COMBINATIONS",981774,adapalene,21602299,60223
D10AE01,BENZOYL PEROXIDE,787787,hyaluronate,21602302,62372
D10AE01,BENZOYL PEROXIDE,918172,Benzoyl Peroxide,21602302,1418
D10AE51,"BENZOYL PEROXIDE, COMBINATIONS",906914,Urea,21602303,11002
D10AE51,"BENZOYL PEROXIDE, COMBINATIONS",918172,Benzoyl Peroxide,21602303,1418
D10AE51,"BENZOYL PEROXIDE, COMBINATIONS",964407,Salicylic Acid,21602303,9525
D10AF01,CLINDAMYCIN,997881,Clindamycin,21602305,2582
D10AF02,ERYTHROMYCIN,1746940,Erythromycin,21602306,4053
D10AF04,MECLOCYCLINE,19009022,meclocycline,21602308,29418
D10AF51,"CLINDAMYCIN, COMBINATIONS",918172,Benzoyl Peroxide,21602309,1418
D10AF51,"CLINDAMYCIN, COMBINATIONS",997881,Clindamycin,21602309,2582
D10AF52,"ERYTHROMYCIN, COMBINATIONS",918172,Benzoyl Peroxide,21602310,1418
D10AF52,"ERYTHROMYCIN, COMBINATIONS",1746940,Erythromycin,21602310,4053
D10AX,OTHER ANTI-ACNE PREPARATIONS FOR TOPICAL USE,19018419,Niacinamide,21602311,7405
D10AX02,RESORCINOL,923540,phenol,21602313,33290
D10AX02,RESORCINOL,935390,resorcinol,21602313,35382
D10AX03,AZELAIC ACID,986790,Azelate,21602314,618278
D10AX05,DAPSONE,1711759,Dapsone,21602316,3108
D10AX30,VARIOUS COMBINATIONS,964407,Salicylic Acid,21602317,9525
D10AX30,VARIOUS COMBINATIONS,19028106,Isopropyl Alcohol,21602317,797541
D10BA01,ISOTRETINOIN,984232,Isotretinoin,21602320,6064
D10BX,OTHER ANTI-ACNE PREPARATIONS FOR SYSTEMIC USE,1387426,Folate,21602321,62356
D10BX,OTHER ANTI-ACNE PREPARATIONS FOR SYSTEMIC USE,19010696,Zinc,21602321,11416
